n d
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
2016 0.0009846784040332427
2184 0.002748511223087494
2184 0.0036646816307833257
2184 0.005497022446174988
3300 0.0012117537913233578
3317 0.0012031814758419997
4493 0.0013495812918839418
4494 0.0009718920922433759
4866 0.0009158077800574408
5040 0.0011907124429450288
5448 0.002433340423415387
5757 0.0008531173881076342
6671 0.0006322427153984093
138 0.05215275573891886
161 0.027639751552795033
168 0.05959509552323924
256 0.0288296568627451
256 0.029473039215686274
256 0.030637254901960783
280 0.001561699948796723
331 0.017028288931612196
377 0.013573000733675716
400 0.035839598997493734
400 0.12481203007518797
435 0.026696329254727477
462 0.013015184381778741
462 0.0650759219088937
500 0.011855711422845692
501 0.006035928143712575
501 0.011952095808383233
561 0.0009358288770053476
585 0.00718885376419623
610 0.04004414654499448
610 0.19093380710113328
610 0.4444911033944386
627 0.01806360222368294
763 0.006542760136634297
891 0.0008020277683199031
1010 0.01176343600663337
1024 0.009775171065493646
1024 0.11730205278592376
1050 0.0028580507512824004
1057 0.006380622688569708
1057 0.007217396290243972
1092 0.0036663611365719525
1430 0.00489853044086774
1446 0.003026604832804491
1619 0.002685202222373224
1860 0.0032333258139709753
2000 0.0006983491745872936
2000 0.0008289144572286143
2000 0.0008429214607303652
2000 0.0012871435717858929
2000 0.001288144072036018
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
280 0.009882232462877625
280 0.009907834101382488
280 0.027470558115719405
435 0.026696329254727477
561 0.010364145658263305
1010 0.01176343600663337
1050 0.002859866539561487
1800 0.12908405904514855
150 0.3697539149888143
150 0.42210290827740493
150 0.3988366890380313
150 0.4091275167785235
150 0.4028635346756152
150 0.37512304250559286
150 0.3858612975391499
150 0.42577181208053694
150 0.44411633109619686
150 0.45100671140939597
150 0.4094854586129754
150 0.44026845637583895
150 0.39239373601789707
150 0.4140492170022371
150 0.389082774049217
150 0.4275615212527964
150 0.4683668903803132
150 0.46487695749440716
150 0.4614765100671141
150 0.4753467561521253
150 0.47883668903803134
150 0.4607606263982103
150 0.46380313199105144
150 0.4501118568232662
150 0.47838926174496643
150 0.46380313199105144
150 0.48134228187919464
150 0.48715883668903803
150 0.4897539149888143
150 0.468993288590604
150 0.47579418344519014
150 0.4988814317673378
150 0.4817002237136465
150 0.47883668903803134
150 0.49521252796420584
150 0.4730201342281879
150 0.4745413870246085
150 0.4894854586129754
150 0.4822371364653244
150 0.49252796420581657
150 0.4987024608501119
150 0.5158836689038031
150 0.5189261744966442
150 0.5176733780760626
150 0.5131991051454139
150 0.5039821029082774
150 0.5130201342281879
150 0.5029977628635347
150 0.5194630872483221
150 0.5298434004474273
